,price,model,model,year,title_status,mileage,color,vin,state
1582,19000,ford,taurus,2019,clean vehicle,12928,gray,  1fahp2j84kg115859,pennsylvania
1583,5500,ford,door,2015,clean vehicle,116539,silver,  1fmcu0gx1fub82812,oklahoma
1584,38700,ford,drw,2018,clean vehicle,59549,white,  1fd8w3ht1jeb13182,oklahoma
1585,21000,ford,taurus,2019,clean vehicle,12174,red,  1fahp2j81kg116841,pennsylvania
1586,28500,ford,door,2016,clean vehicle,96129,white,  1ft8w3dt6ged23165,oklahoma
1587,37200,ford,drw,2018,clean vehicle,89809,white,  1fd0w5ht9jeb13276,oklahoma
1588,18500,ford,taurus,2019,clean vehicle,18202,white,  1fahp2j8xkg115025,pennsylvania
1589,15000,ford,door,2015,clean vehicle,128505,white,  1ft7w2bt2fea81305,oklahoma
1590,37700,ford,drw,2017,clean vehicle,43527,white,  1fd8w3htxhed36198,oklahoma
1591,22200,ford,transit,2019,clean vehicle,15792,white,  1ftyr2cm5kkb55220,pennsylvania
1592,39950,ford,f-150,2019,clean vehicle,9278,white,  1ftew1e42kfc12713,georgia
1593,37600,ford,drw,2017,clean vehicle,41925,white,  1fd8w3ht6hed35386,oklahoma
1594,18500,ford,taurus,2019,clean vehicle,16924,white,  1fahp2j87kg116553,pennsylvania
1595,10000,ford,door,2013,clean vehicle,119869,silver,  1fm5k7f93dgc57984,florida
1596,20500,ford,taurus,2019,clean vehicle,17260,silver,  1fahp2j89kg115971,pennsylvania
1597,5700,ford,door,2013,clean vehicle,89490,white,  1fmcu0f75dud93994,florida
1598,21000,ford,transit,2019,clean vehicle,40772,white,  1ftye9zm5kka75959,pennsylvania
1599,22500,ford,transit,2019,clean vehicle,25623,white,  1ftyr2cm5kkb17292,pennsylvania
1600,29000,ford,f-150,2019,clean vehicle,11669,white,  1ftew1e53kfb51512,colorado
1601,13200,ford,door,2013,clean vehicle,138524,black,  1ftfw1ct8dfb88189,florida
1602,25500,ford,transit,2019,clean vehicle,13644,white,  1ftyr2cm7kkb12031,pennsylvania
1603,25700,ford,door,2016,clean vehicle,147935,white,  1fd8w3ht0geb20021,texas
1604,18900,ford,doors,2015,clean vehicle,44456,charcoal,  2fmtk4j99fbb84272,new york
1605,31500,ford,wagon,2019,clean vehicle,20357,black,  1fbax2cm0kka31240,pennsylvania
1606,45500,ford,door,2017,clean vehicle,66366,black,  1ft7w2bt4hed76215,florida
1607,11000,ford,door,2017,clean vehicle,43532,gray,  3fa6p0h74hr259986,pennsylvania
1608,18288,ford,doors,2015,clean vehicle,45218,gray,  2fmtk4j99fbb94378,new york
1609,20000,ford,door,2017,clean vehicle,85688,white,  1ft7w2b62heb39135,florida
1610,36600,ford,door,2016,clean vehicle,58902,white,  1ft7w2bt1ged33630,pennsylvania
1611,18299,ford,doors,2015,clean vehicle,59869,silver,  2fmtk4k85fbb28755,pennsylvania
1612,10000,ford,escape,2017,clean vehicle,35021,silver,  1fmcu9gd8hud43346,colorado
1613,4100,ford,door,2012,clean vehicle,100264,silver,  1fmcu9d76cka93351,pennsylvania
1614,30995,ford,door,2015,clean vehicle,157057,off-white,  1ft7w2bt5fec61782,texas
1615,1750,ford,door,2012,salvage insurance,181316,black,  1fmcu0d7xcka88620,minnesota
1616,31500,ford,wagon,2019,clean vehicle,23222,black,  1fbax2cm8kka31244,pennsylvania
1617,13500,ford,door,2016,clean vehicle,87686,white,  1ftfx1ef1gke85837,colorado
1618,7500,ford,door,2014,clean vehicle,162918,blue,  1ftew1cm8efc15574,texas
1619,650,ford,door,2017,salvage insurance,0,black,  1fadp3k21hl268441,california
1620,22800,ford,wagon,2019,clean vehicle,32526,white,  1fbzx2zmxkka31904,pennsylvania
1621,11300,ford,door,2016,clean vehicle,69402,white,  3fa6p0k9xgr317088,colorado
1622,32700,ford,door,2014,clean vehicle,76336,white,  1ft7w2bt8eea52700,texas
1623,1350,ford,door,2012,salvage insurance,163334,white,  1fahp3m22cl334180,virginia
1624,21900,ford,wagon,2019,clean vehicle,47628,white,  1fbzx2zm9kka48743,pennsylvania
1625,11700,ford,door,2014,clean vehicle,135283,orange,  1ftfw1ef4ekd10563,texas
1626,6500,ford,door,2014,salvage insurance,147903,white,  1ftmf1cm3ekd09140,georgia
1627,9800,ford,door,2014,clean vehicle,74181,black,  2fmdk3gc9ebb58643,colorado
1628,11000,ford,door,2014,clean vehicle,77386,white,  1ft7w2a67eeb61127,texas
1629,1150,ford,door,2014,salvage insurance,123349,red,  3fadp4bj5em136791,georgia
1630,13000,ford,cutaway,2013,clean vehicle,136661,white,  1fdwe3fs8dda78168,colorado
1631,5500,ford,door,2013,clean vehicle,109600,silver,  3fa6p0hrxdr251001,texas
1632,6000,ford,door,2014,salvage insurance,125369,black,  1fmcu0gx0euc40715,massachusetts
1633,11200,ford,door,2013,clean vehicle,122861,blue,  1ftfw1ct7dkg07754,texas
1634,5000,ford,door,2016,salvage insurance,110826,gray,  1fadp3f26gl367412,massachusetts
1635,23400,ford,f-150,2019,clean vehicle,12198,white,  1ftmf1c57kkc79371,missouri
1636,13500,ford,door,2019,salvage insurance,45512,red,  3fa6p0ru3kr188341,massachusetts
1637,22900,ford,f-150,2019,clean vehicle,15656,white,  1ftmf1c51kkd08279,missouri
1638,20000,ford,fusion,2020,clean vehicle,23984,silver,  3fa6p0cd0lr116667,virginia
1639,22900,ford,f-150,2019,clean vehicle,15821,white,  1ftmf1c52kkc79259,missouri
1640,27000,ford,mustang,2020,clean vehicle,12748,red,  1fatp8uh3l5101487,virginia
1641,54500,ford,expedition,2019,clean vehicle,9865,blue,  1fmju1kt1kea32785,oklahoma
1642,20600,ford,fusion,2020,clean vehicle,17858,black,  3fa6p0cd8lr115427,virginia
1643,23500,ford,f-150,2019,clean vehicle,6711,white,  1ftmf1c56kkd08097,missouri
1644,53000,ford,expedition,2019,clean vehicle,14939,blue,  1fmju1kt7kea32953,oklahoma
1645,23600,ford,transit,2019,clean vehicle,15820,white,  1ftyr1ymxkka55522,missouri
1646,33500,ford,wagon,2019,clean vehicle,6140,silver,  1fbzx2cg3kka74824,oklahoma
1647,24400,ford,edge,2019,clean vehicle,25552,gray,  2fmpk3k98kbc03043,virginia
1648,13000,ford,focus,2016,clean vehicle,54984,black,  1fadp3l99gl358964,west virginia
1649,48400,ford,max,2019,clean vehicle,24783,black,  1fmjk2at0kea58243,virginia
1650,26500,ford,door,2014,clean vehicle,148442,silver,  1ft7w2btxeea16216,west virginia
1651,46200,ford,max,2019,clean vehicle,34191,white,  1fmjk2at6kea38501,virginia
1652,9300,ford,door,2013,clean vehicle,82072,silver,  2fmdk4kc9dba82059,west virginia
1653,13500,ford,door,2012,clean vehicle,104559,white,  1ftfw1ef2cfa90460,west virginia
1654,27600,ford,edge,2019,clean vehicle,13265,silver,  2fmpk4k90kbb81660,virginia
1655,7400,ford,door,2013,clean vehicle,133314,red,  1fm5k8d84dgc38344,west virginia
1656,26500,ford,edge,2019,clean vehicle,22458,gray,  2fmpk4k98kbc23105,virginia
1657,26000,ford,door,2013,clean vehicle,70106,white,  1ft7w2btxdea17039,west virginia
1658,24500,ford,edge,2019,clean vehicle,23712,black,  2fmpk3k92kbb89267,virginia
1659,2100,ford,door,2012,clean vehicle,101848,red,  3fadp4bj7cm128642,west virginia
1660,16700,ford,ecosport,2019,clean vehicle,14994,black,  maj6s3kl6kc281547,virginia
1661,17500,ford,edge,2015,clean vehicle,59726,gray,  2fmtk4k99fbb35183,missouri
1662,17000,ford,escape,2019,clean vehicle,16448,gray,  1fmcu0gd6kub08933,virginia
1663,22500,ford,door,2015,clean vehicle,28801,black,  1ftew1cp9fke05161,oklahoma
1664,34500,ford,f-150,2019,clean vehicle,28938,gray,  1ftew1e54kfb82591,michigan
1665,16600,ford,ecosport,2019,clean vehicle,19022,black,  maj6s3kl2kc287149,virginia
1666,7500,ford,door,2014,clean vehicle,93832,silver,  1fmcu9g9xeuc07694,missouri
1667,34500,ford,f-150,2019,clean vehicle,25046,white,  1ftew1e54kfb48392,michigan
1668,25000,ford,edge,2019,clean vehicle,22318,black,  2fmpk4k95kbc01949,virginia
1669,36000,ford,f-150,2019,clean vehicle,17301,gray,  1ftew1e53kkd48767,michigan
1670,23700,ford,edge,2019,clean vehicle,27413,gray,  2fmpk3k98kbb62817,virginia
1671,28600,ford,explorer,2019,clean vehicle,39733,silver,  1fm5k8gt7kgb48943,michigan
1672,23500,ford,door,2013,clean vehicle,74195,brown,  1ftfw1et6dke81934,oklahoma
1673,25300,ford,explorer,2019,clean vehicle,44383,silver,  1fm5k8f8xkgb26965,michigan
1674,24900,ford,flex,2019,clean vehicle,19151,white,  2fmhk6d81kba20559,virginia
1675,20300,ford,f-750,2012,clean vehicle,188394,white,  3frnf7fa7cv186728,missouri
1676,23400,ford,fusion,2020,clean vehicle,2452,gray,  3fa6p0hd6lr110753,michigan
1677,14600,ford,fusion,2019,clean vehicle,36252,silver,  3fa6p0lu2kr180496,virginia
1678,25500,ford,f-150,2019,clean vehicle,27136,silver,  1ftew1c47kfb18880,virginia
1679,14700,ford,fusion,2019,clean vehicle,35951,white,  3fa6p0lu8kr117368,virginia
1680,33700,ford,f-150,2019,clean vehicle,35221,white,  1ftew1e53kfa65102,virginia
1681,33400,ford,f-150,2019,clean vehicle,33808,gray,  1ftew1e57kfb48077,virginia
1682,34000,ford,f-150,2019,clean vehicle,32022,black,  1ftew1e54kfb47744,michigan
1683,17500,ford,fusion,2019,clean vehicle,34173,white,  3fa6p0ruxkr138018,virginia
1684,14100,ford,fusion,2019,clean vehicle,24272,white,  3fa6p0lu1kr225363,michigan
1685,30000,ford,f-150,2019,clean vehicle,19055,black,  1ftew1e52kfb46754,virginia
1686,16500,ford,fusion,2019,clean vehicle,34822,red,  3fa6p0d98kr187124,michigan
1687,30600,ford,f-150,2019,clean vehicle,15422,gray,  1ftew1e57kfc11954,virginia
1688,12800,ford,ecosport,2019,clean vehicle,24765,silver,  maj3s2ke8kc268152,nevada
1689,26000,ford,wagon,2019,clean vehicle,23019,white,  1fbzx2zm3kkb24344,virginia
1690,46000,ford,max,2019,clean vehicle,38243,black,  1fmjk2at6kea15946,texas
1691,28500,ford,ranger,2019,clean vehicle,16509,white,  1fter4fh6kla60107,virginia
1692,24300,ford,edge,2019,clean vehicle,18762,silver,  2fmpk4k96kbc37150,nevada
1693,29000,ford,explorer,2019,clean vehicle,28854,no_color,  1fm5k7f88kgb11648,texas
1694,15300,ford,escape,2019,clean vehicle,17392,black,  1fmcu0gdxkub80752,nevada
1695,27900,ford,mustang,2019,clean vehicle,13558,white,  1fa6p8cf9k5108973,new mexico
1696,24700,ford,edge,2019,clean vehicle,27082,black,  2fmpk4k90kbb55589,nevada
1697,14400,ford,escape,2019,clean vehicle,17510,black,  1fmcu0f72kub34778,texas
1698,15000,ford,ecosport,2019,clean vehicle,24662,white,  maj6s3kl3kc251132,nevada
1699,17200,ford,door,2014,clean vehicle,96076,black,  1ftfw1ct0efc61704,florida
1700,12800,ford,ecosport,2019,clean vehicle,22858,white,  maj3s2ke1kc286878,nevada
1701,46900,ford,explorer,2020,clean vehicle,740,gray,  1fmsk8fh3lga11841,virginia
1702,2800,ford,door,2013,clean vehicle,110748,gray,  1fadp3k22dl187362,florida
1703,16200,ford,escape,2019,clean vehicle,25090,black,  1fmcu9gdxkub80402,nevada
1704,25200,ford,escape,2020,clean vehicle,7,black,  1fmcu9f61lua48374,virginia
1705,34800,ford,max,2019,clean vehicle,34277,silver,  1fmjk1ht9kea27962,nevada
1706,52000,ford,srw,2019,clean vehicle,34527,white,  1ft7w2bt5kee35425,texas
1707,26000,ford,door,2017,clean vehicle,99923,white,  1ft8w3bt6hee98746,texas
1708,40600,ford,expedition,2019,clean vehicle,39170,white,  1fmju1kt0kea17775,nevada
1709,55000,ford,srw,2019,clean vehicle,16569,no_color,  1ft8w3bt8kec78838,texas
1710,5000,ford,door,2015,clean vehicle,80612,black,  1fadp3f2xfl240127,texas
1711,36400,ford,max,2019,clean vehicle,36616,black,  1fmjk1jt7kea20244,nevada
1712,7500,ford,door,2015,clean vehicle,92165,white,  1fmcu9gx8fuc81762,texas
1713,14700,ford,escape,2019,clean vehicle,44778,silver,  1fmcu0gd3kub29710,nevada
1714,43900,ford,explorer,2020,clean vehicle,2089,no_color,  1fmsk7fh0lgb38489,south carolina
1715,6400,ford,door,2013,clean vehicle,91652,red,  3fa6p0hr1dr126940,texas
1716,41100,ford,expedition,2019,clean vehicle,35801,silver,  1fmju1kt4kea43604,nevada
1717,23000,ford,door,2013,clean vehicle,88781,white,  1ft7w2bt3deb85914,texas
1718,13900,ford,escape,2019,clean vehicle,36978,blue,  1fmcu0gd2kub10601,nevada
1719,19000,ford,door,2012,clean vehicle,189776,white,  1ft7w2bt4cea20954,texas
1720,34800,ford,max,2019,clean vehicle,35233,white,  1fmjk1ht3kea17945,nevada
1721,22000,ford,door,2012,clean vehicle,151641,white,  1ft7w2bt8ced04247,texas
1722,16300,ford,escape,2019,clean vehicle,37044,white,  1fmcu9hdxkub65946,nevada
1723,18800,ford,escape,2019,clean vehicle,15835,green,  1fmcu9gd1kub80952,virginia
1724,13000,ford,cab,2012,clean vehicle,201187,white,  1fduf5gt3cea67577,texas
1725,40900,ford,max,2019,clean vehicle,41928,black,  1fmjk1kt6kea28110,nevada
1726,47000,ford,expedition,2019,clean vehicle,37059,gray,  1fmju2at1kea28890,virginia
1727,12800,ford,door,2017,clean vehicle,33763,red,  3fa6p0hd6hr205675,wisconsin
1728,25500,ford,explorer,2019,clean vehicle,29850,gray,  1fm5k7f81kgb42773,nevada
1729,17800,ford,escape,2019,clean vehicle,26675,black,  1fmcu9gd2kub09873,virginia
1730,25700,ford,f-150,2019,clean vehicle,17828,black,  1ftew1c51kke08595,nevada
1731,17200,ford,escape,2019,clean vehicle,29632,white,  1fmcu9gd2kua07649,virginia
1732,35000,ford,srw,2019,clean vehicle,11544,white,  1ft7w2b66kee46377,new jersey
1733,28800,ford,f-150,2019,clean vehicle,21976,white,  1ftew1c50kke09205,nevada
1734,39200,ford,max,2019,clean vehicle,43617,black,  1fmjk1jt7kea20776,tennessee
1735,13600,ford,escape,2019,clean vehicle,49254,gray,  1fmcu9gdxkua14655,pennsylvania
1736,24200,ford,f-150,2019,clean vehicle,51589,black,  1ftew1e43kkc41032,nevada
1737,46900,ford,max,2019,clean vehicle,41399,gray,  1fmjk2at3kea27617,virginia
1738,26500,ford,f-150,2019,clean vehicle,11734,gray,  1ftex1e51kkd09298,pennsylvania
1739,24700,ford,explorer,2019,clean vehicle,41628,silver,  1fm5k7f87kgb11625,nevada
1740,12600,ford,focus,2017,clean vehicle,15075,gray,  1fadp3m2xhl322025,new jersey
1741,31800,ford,f-150,2019,clean vehicle,26591,red,  1ftew1e58kkd14212,nevada
1742,24500,ford,f-150,2019,clean vehicle,22906,white,  1ftew1ebxkkd48349,nevada
1743,26000,ford,f-150,2019,clean vehicle,33462,white,  1ftew1c52kfa20803,virginia
1744,21000,ford,f-150,2017,clean vehicle,32747,gray,  1ftex1ep6hfa52321,pennsylvania
1745,22500,ford,f-150,2019,clean vehicle,33717,white,  1ftew1c50kkc38522,nevada
1746,7700,ford,door,2017,clean vehicle,85218,black,  3fa6p0hd5hr138812,pennsylvania
1747,23100,ford,f-150,2019,clean vehicle,23512,red,  1ftew1c57kkc38467,nevada
1748,9200,ford,door,2017,clean vehicle,57853,white,  3fa6p0h78hr355815,pennsylvania
1749,19600,ford,mustang,2019,clean vehicle,33324,gray,  1fatp8uh2k5158763,nevada
1750,11700,ford,door,2016,clean vehicle,23803,black,  1fmcu9gx9gub00752,pennsylvania
1751,27300,ford,mustang,2019,clean vehicle,31260,blue,  1fatp8ff1k5179289,nevada
1752,14300,ford,edge,2016,clean vehicle,69428,white,  2fmpk4j8xgbc53478,pennsylvania
1753,23600,ford,transit,2019,clean vehicle,15755,white,  1ftyr2cm5kka60432,nevada
1754,6200,ford,door,2016,clean vehicle,90946,gray,  3fa6p0g74gr199577,pennsylvania
1755,22400,ford,wagon,2019,clean vehicle,51370,white,  1fbzx2zm0kka60182,nevada
1756,5700,ford,door,2016,clean vehicle,99941,black,  3fa6p0g70gr318340,pennsylvania
1757,23600,ford,transit,2019,clean vehicle,15456,white,  1ftyr2cm5kka75108,nevada
1758,4600,ford,door,2016,clean vehicle,141603,gray,  3fa6p0lu2gr318609,pennsylvania
1759,37500,ford,srw,2019,clean vehicle,2382,silver,  1ft7w2bt5kef24315,nevada
1760,10700,ford,van,2016,clean vehicle,99544,white,  1ftye1ym1gkb56631,pennsylvania
1761,31900,ford,srw,2019,clean vehicle,21546,black,  1ft7w2b6xkee55356,nevada
1762,31600,ford,mustang,2019,clean vehicle,16293,black,  1fa6p8cf1k5144124,georgia
1763,12600,ford,escape,2018,clean vehicle,40375,gray,  1fmcu0gd0juc90126,nevada
1764,5300,ford,door,2013,clean vehicle,143191,gray,  1ftex1cm2dfc43995,pennsylvania
1765,3900,ford,fiesta,2018,clean vehicle,363,blue,  3fadp4bj2jm136595,nevada
1766,13000,ford,edge,2015,clean vehicle,59656,gray,  2fmpk3j80fbb14677,florida
1767,11800,ford,ecosport,2018,clean vehicle,37878,black,  maj3p1ve4jc210836,nevada
1768,24600,ford,edge,2019,clean vehicle,20628,black,  2fmpk3k94kbb62331,georgia
1769,14500,ford,door,2014,clean vehicle,71205,black,  1ftfw1cf3efa59580,florida
1770,24300,ford,explorer,2018,clean vehicle,26186,silver,  1fm5k7f8xjga57221,nevada
1771,12300,ford,fusion,2018,clean vehicle,38157,white,  3fa6p0lu9jr269920,nevada
1772,14800,ford,door,2016,clean vehicle,30325,blue,  1fa6p8am4g5301086,new jersey
1773,17100,ford,mustang,2018,clean vehicle,31561,silver,  1fatp8uhxj5166415,nevada
1774,6800,ford,door,2016,clean vehicle,66655,no_color,  1fadp3f20gl369771,new jersey
1775,20300,ford,explorer,2018,clean vehicle,19029,blue,  1fm5k8b89jga75379,connecticut
1776,26300,ford,f-150,2018,clean vehicle,11739,silver,  1ftew1eb4jfc37481,new york
1777,22500,ford,door,2016,clean vehicle,50423,silver,  1ftew1cg0gke04837,nevada
1778,41200,ford,srw,2019,clean vehicle,25638,gray,  1ft7w2bt2kee85523,tennessee
1779,20400,ford,door,2017,clean vehicle,59798,gray,  1fm5k7f8xhgd79206,florida
1780,49900,ford,drw,2019,clean vehicle,5035,black,  1ft8w3dt1kee72172,virginia
1781,12100,ford,escape,2017,clean vehicle,32284,silver,  1fmcu0f78huc53640,new york
1782,24000,ford,door,2016,clean vehicle,40371,blue,  1ftew1cf8gke70396,florida
1783,9500,ford,escape,2017,clean vehicle,107569,white,  1fmcu9gd8hub34463,new york
1784,9000,ford,door,2017,clean vehicle,96451,silver,  3fa6p0g71hr143386,new jersey
1785,9800,ford,escape,2017,clean vehicle,94851,white,  1fmcu9gd4huc53644,new jersey
1786,7800,ford,door,2017,clean vehicle,108727,silver,  3fa6p0g79hr143393,connecticut
1787,17200,ford,f-150,2017,clean vehicle,91979,white,  1ftew1e80hfb12444,new york
1788,18800,ford,explorer,2017,clean vehicle,76258,gray,  1fm5k8d81hgd05701,new york
1789,9800,ford,door,2014,clean vehicle,147574,white,  1fm5k7d8xega27936,california
1790,7000,ford,door,2013,clean vehicle,104764,gray,  1fahp2f87dg198571,florida
1791,44000,ford,max,2019,clean vehicle,16934,gray,  1fmjk1jt5kea14068,nevada
1792,23400,ford,transit,2019,clean vehicle,13822,white,  1ftyr1zm9kka71256,texas
1793,30700,ford,transit,2019,clean vehicle,5250,white,  1ftbw3xm3kka93802,texas
1794,15600,ford,escape,2019,clean vehicle,33451,black,  1fmcu0gd0kub64172,south carolina
1795,22600,ford,f-150,2019,clean vehicle,14291,white,  1ftmf1c5xkkc79283,texas
1796,22900,ford,f-150,2019,clean vehicle,16725,white,  1ftmf1c53kkc79075,south carolina
1797,22800,ford,f-150,2019,clean vehicle,13002,white,  1ftmf1c58kkc79282,texas
1798,22700,ford,f-150,2019,clean vehicle,18902,white,  1ftmf1c59kkd07753,south carolina
1799,23000,ford,f-150,2019,clean vehicle,9732,white,  1ftmf1c53kkd08302,texas
1800,22700,ford,f-150,2019,clean vehicle,18947,white,  1ftmf1c57kkc79077,south carolina
1801,23000,ford,f-150,2019,clean vehicle,8402,white,  1ftmf1c5xkkd07941,north carolina
1802,34400,ford,f-150,2019,clean vehicle,17450,gray,  1ftew1e5xkfc48223,south carolina
1803,36500,ford,srw,2016,clean vehicle,53986,gray,  1ft8x3bt7gea37597,nevada
1804,23100,ford,f-150,2019,clean vehicle,15848,white,  1ftmf1c57kkc78933,south carolina
1805,23300,ford,f-150,2019,clean vehicle,10770,white,  1ftmf1c57kkd07962,south carolina
1806,22600,ford,f-150,2019,clean vehicle,14587,white,  1ftmf1c58kkd07940,north carolina
1807,4500,ford,door,2016,clean vehicle,98625,gray,  1fa6p0hd9g5118807,mississippi
1808,23000,ford,f-150,2019,clean vehicle,10916,white,  1ftmf1c54kkd38537,north carolina
1809,8000,ford,door,2014,clean vehicle,107173,white,  1fm5k7f82ega78361,mississippi
1810,11500,ford,fiesta,2019,clean vehicle,10134,silver,  3fadp4bj9km116331,north carolina
1811,9400,ford,door,2017,clean vehicle,43056,no_color,  3fa6p0h73hr103244,south carolina
1812,23000,ford,f-150,2019,clean vehicle,10655,white,  1ftmf1c55kkd38546,north carolina
1813,2800,ford,door,2012,clean vehicle,173601,black,  1fahp2kt0cg106208,california
1814,22600,ford,transit,2019,clean vehicle,14231,white,  1ftyr1ym9kka50814,north carolina
1815,23000,ford,transit,2019,clean vehicle,8985,white,  1ftyr1zm1kka42480,north carolina
1816,5200,ford,door,2016,clean vehicle,84338,black,  1fadp3k25gl216776,south carolina
1817,19200,ford,door,2017,clean vehicle,104290,gray,  1ftew1ep7hkd92670,texas
1818,10100,ford,door,2017,clean vehicle,45592,red,  3fa6p0h77hr214525,texas
1819,6200,ford,door,2015,clean vehicle,103960,black,  3fa6p0h71fr175122,south carolina
1820,14000,ford,explorer,2016,clean vehicle,110333,white,  1fm5k7dh8ggd26344,texas
1821,5000,ford,door,2015,clean vehicle,138516,gray,  3fa6p0g78fr218971,south carolina
